# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
 7565490 35.37218 35.46289 34.97452  -42.98 -212.77   69.84   10.80   10.53 4.5014e+07 6.1465e+07 9.26901 0.54426 0.58830  173.67   13558      268       -1       -1
 7565496 35.29100 35.26366 35.16883   41.26 -372.57  145.65   11.91   13.87 4.2549e+07 1.562e+08 9.09718 0.71677 0.26290  1040.9   50597      227  7568489  7568489
 7565504 35.30280 35.32996 35.14020 -158.92 -307.22   42.85   10.25   10.51 5.9761e+07 8.9268e+07 10.18732 0.80601 0.45880  355.54   22964      392  7568489  7568489
 7565510 35.31489 35.39287 35.17187 -182.63 -197.07   44.38   11.84   16.38 9.4183e+07 3.2014e+08 11.85493 1.43823 0.27620  4128.7 1.3938e+05      522  7568489  7568489
 7565515 35.16345 35.28415 35.10192  -22.17 -176.28   59.40   10.03   12.94 2.3268e+07 1.1499e+08 7.43803 0.50975 0.26290  578.09   32832      143  7568489  7568489
 7565522 35.14862 35.28380 35.20665  -15.81 -239.11   78.08   12.86   17.87 3.9338e+07 2.7901e+08 8.86197 0.55050 0.21310  3170.7 1.1478e+05      228  7568489  7568489
 7565523 35.23377 35.33120 35.12649    0.08 -187.96  124.01    8.15    8.80 1.0213e+07 2.9887e+07 5.65352 0.45344 0.28950    43.5  4898.4       65  7568489  7568489
 7565528 35.19252 35.44592 35.19827   20.39 -245.30   70.97   11.05   14.89 3.0634e+07 1.9085e+08 8.15352 0.52608 0.27620  1529.2   67140      171  7568085  7568489
 7565533 35.37656 35.29813 35.09886  -33.00 -273.46   98.19    8.07    9.83 1.8338e+07 5.8817e+07 6.87183 0.58717 0.27620  159.59   12741      297  7568489  7568489
 7565537 35.34600 35.26668 35.10854   52.95 -159.60   76.30    8.10   11.41 1.3996e+07 9.6648e+07 6.27887 0.52111 0.23970  414.12   25690      224  7568489  7568489
 7565547 35.28014 35.37430 35.13927 -115.87 -316.71   49.04   19.59   19.53 4.4085e+08 5.7197e+08 19.83099 1.59209 0.48540   12581 3.1625e+05     2534  7568489  7568489
 7565551 35.24448 35.56428 35.00937   -1.84 -236.27    7.44   13.26   14.49 2.1732e+08 3.6254e+08 15.66620 2.41366 0.57500  5242.2 1.6613e+05     1676       -1       -1
 7565563 35.56752 35.29145 35.02627  -43.03 -264.85   -0.07   28.72   30.93 2.3746e+09 4.5099e+09 34.76620 4.71999 0.58830 6.6288e+05 5.8254e+06    15123       -1       -1
 7565574 35.49159 35.47608 35.12882   -9.93 -198.36   40.05   11.01   13.29 8.5479e+07 2.2831e+08 11.47887 0.95882 0.72110  2157.4   86475      966       -1       -1
 7565575 35.72556 35.29731 35.06713  -99.83 -195.69   33.15   12.25   11.84 1.4296e+08 1.4352e+08 13.62535 0.80163 0.92030  878.13   44649      934       -1       -1
 7565578 35.27875 35.43230 35.24551   -3.42 -385.29  119.35    9.84    9.91 1.4296e+08 1.4775e+08 13.62535 1.46284 0.88050  935.47   46776      950  7568489  7568489
 7565615 35.33963 35.17321 35.16513 -197.66 -169.37  129.74   12.03   14.78 7.9239e+07 2.4563e+08 11.19155 0.95520 0.23970  2482.6   95883      511  7568489  7568489
 7565618 35.19428 35.09273 34.84194  -40.54 -172.43   25.41    8.11    8.22 3.631e+07 4.5197e+07 8.62817 1.11348 0.56180  96.244  8783.9      416       -1       -1
 7565619 35.25393 35.11415 34.82573  -53.79 -165.02   19.65   12.50   12.90 1.1177e+08 1.3541e+08 12.55211 1.19176 0.48540  791.26   41357     1010       -1       -1
 7565625 35.19486 35.04996 34.81354   -3.74 -159.49   25.63    9.07    9.70 4.4817e+07 8.4915e+07 9.25634 0.85960 0.50860  323.01   21399      408       -1       -1
 7565650 35.22954 34.93506 35.09569  -13.13 -131.93   61.52    8.48    9.14 2.2887e+07 4.8225e+07 7.39718 0.52091 0.31610  109.01  9626.2      162  7568489  7568489
 7565657 35.19899 35.10965 35.17183  -10.18   64.03   37.48    9.88   15.25 7.1296e+07 4.8662e+08 10.80563 1.41586 0.39240  9224.9 2.5173e+05      579  7568489  7568489
 7565693 35.23577 35.21128 35.13562  -68.40 -185.90   55.24   12.43   21.91 3.9901e+07 6.7592e+08 8.90423 0.75852 0.26290   17336 4.0032e+05      380  7568489  7568489
 7565694 35.29801 35.25727 35.06246  -69.07 -111.23  168.95    8.32    8.98 2.062e+07 5.5225e+07 7.14507 0.66950 0.27620   141.4   11656      257  7568489  7568489
 7565696 35.20111 35.05138 35.01825  -34.20 -163.72   32.55   19.95   22.26 3.1324e+08 5.793e+08 17.69577 1.44510 0.28950   12892 3.2198e+05     2117  7568489  7568489
 7565697 35.18246 35.08828 35.00334  -34.51 -154.89   47.99    8.69    8.91 1.7972e+07 3.8197e+07 6.82535 0.37736 0.27620  69.672  6926.2      116  7568489  7568489
 7565709 35.22875 35.25359 35.14773   16.94  -88.68  -16.05   10.89   24.09 3.3859e+07 1.0556e+09 8.42958 0.73347 0.26290   40803 7.5117e+05      465  7568489  7568489
 7565711 35.23593 35.19106 35.05166  -13.00  -96.79  145.66    8.20    9.21 2.0423e+07 5.6732e+07 7.12254 0.62842 0.39240  148.91   12108      163  7568489  7568489
 7565721 35.17331 35.18489 35.12514 -112.80  -54.86   85.99   10.68   12.05 3.707e+07 1.2937e+08 8.68873 0.64934 0.26290  724.86   38775      201  7568489  7568489
 7565726 35.23230 35.04756 34.93069   19.56  -87.01  133.27    9.68    8.98 5.4085e+07 1.2823e+08 9.85493 1.47667 0.64140  712.64   38293      362       -1       -1
 7565728 35.27092 35.03615 34.88335   23.94  -69.83  178.54   13.00   13.00 2.8394e+08 2.8394e+08 17.12535 1.73827 1.00000  3279.2 1.1766e+05     2021       -1       -1
 7565736 35.24290 35.22508 35.08525  -59.11  -83.29  187.13    8.45    9.97 2.5535e+07 6.7901e+07 7.67324 0.68305 0.32930  210.26   15606      260  7568489  7568489
 7565737 35.14165 35.16877 35.12528    8.79  -24.41  165.58    8.33    8.86 2.9127e+07 5.5606e+07 8.01690 1.19681 0.52190  143.28   11770      319  7568489  7568489
 7565739 35.25235 35.22534 35.17651  -53.61   41.13  154.02    9.32   13.88 1.6451e+07 1.5662e+08 6.62817 0.61788 0.21310  1046.3   50791       90  7564724  7568489
 7565743 35.43623 35.18469 35.00820 -153.76 -153.49   35.11    8.12    8.63 3.007e+07 5.4085e+07 8.10282 0.90066 0.39240  135.85   11318      176  7567032  7568489
 7565744 35.46776 35.17730 35.01527 -153.69 -143.16   23.79   18.92   21.99 4.7746e+08 8.4648e+08 20.36761 2.42345 0.35260   26704 5.5001e+05     3006  7567032  7567032
 7565755 35.36445 35.13868 35.13385 -106.25  -90.80  136.03   11.20   14.28 4.293e+07 1.4282e+08 9.12394 0.64840 0.25000  876.47   44587      432  7568489  7568489
 7565758 35.37086 35.14639 35.15507  -53.30  -78.98  101.23   10.53   11.99 4.8986e+07 1.1745e+08 9.53380 0.96753 0.28950  602.12   33830     1181  7568489  7568489
 7565760 35.46559 35.13199 35.05266  -61.50  -41.84  122.43    8.81    9.42 4.0662e+07 8.6423e+07 8.96056 0.83903 0.49870   334.1   21937      239  7567032  7568489
 7565768 35.39180 35.13083 35.12434  -24.90  -37.59   61.55   12.46   14.23 6.7704e+07 2.0563e+08 10.61972 0.83253 0.39240  1764.8   74601      698  7568489  7568489
 7565771 35.23073 35.16299 35.09211 -163.41 -218.10  203.97   16.43   16.07 4.5535e+08 4.9437e+08 20.04789 1.68551 0.56180  9508.9 2.5741e+05     2987  7568489  7568489
 7565775 35.24346 35.20803 35.18023  -68.78 -130.89  376.43   10.19   14.50 3.7634e+07 2.9718e+08 8.73239 1.10374 0.37920    3579 1.2548e+05      221  7568489  7568489
 7565777 35.20894 35.26480 35.08328  -22.49 -163.43  181.15   11.74   14.24 6.0901e+07 2.8127e+08 10.25211 0.82042 0.41900  3220.1 1.1609e+05      625  7568489  7568489
 7565779 35.15948 35.17014 35.16848  -86.11  -68.57  306.59   11.35   12.17 1.0572e+08 1.5493e+08 12.32113 1.32653 0.45880  1024.7   50019      671  7568489  7568489
 7565781 35.22373 35.18035 35.17693   -8.46  -60.36  348.57    8.90   12.40 3.2155e+07 1.7099e+08 8.28592 0.83178 0.40570  1238.3   57491      182  7568489  7568489
 7565784 35.20882 35.20108 35.17463 -168.23  115.40  169.74   10.15   14.31 4.0479e+07 3.0113e+08 8.94648 0.89286 0.32930  3670.8 1.2783e+05      249  7568489  7568489
 7565787 35.22646 35.08673 35.12585   50.05   88.05  132.71    8.09    8.25 7.3563e+07 7.8676e+07 10.91831 1.61689 0.70780  278.98   19213      577  7568489  7568489
 7565789 35.28613 35.19104 35.14348    9.53   64.58  122.75   10.45   12.32 4.331e+07 1.3201e+08 9.15070 0.51419 0.28950  753.61   39901      402  7568489  7568489
 7565792 35.15669 35.18824 35.19783   -2.43  180.54   43.08    9.12   11.20 2.7986e+07 1.1877e+08 7.91127 0.68422 0.31610  615.22   34370      201  7568489  7568489
 7565796 35.34425 35.01927 35.07472   15.19   46.08   91.04    8.68    9.06 9.7211e+07 9.7972e+07 11.98169 1.99954 0.94690  425.08   26188      731  7568489  7568489
 7565804 35.34811 35.16859 35.13965  -40.94   88.81  118.14    9.67   10.46 1.4549e+08 1.9592e+08 13.70282 2.48891 0.72110  1608.2   69672     1109  7568489  7568489
 7565829 35.69793 35.28969 35.09842  -40.69 -150.23   36.58    8.52    9.21 3.4423e+07 6.8648e+07 8.47606 0.82832 0.57500  214.72   15848      359       -1       -1
 7565843 35.63806 35.18245 35.11680  -49.40   -7.97   57.87    9.33    8.36 1.3523e+08 1.4408e+08 13.37465 1.42864 0.72110   789.2   41278     1234       -1       -1
 7565847 35.72308 35.14030 35.13313  -42.43  -24.19   40.51   17.44   17.44 1.008e+09 1.008e+09 26.12676 4.39160 1.00000   37344 7.038e+05     6566       -1       -1
 7565863 35.18763 35.21683 35.22076 -214.49  119.31  119.02   11.80   17.17 3.3282e+07 4.0944e+08 8.38169 0.66619 0.30280  6621.5 1.9726e+05      231  7564215  7568489
 7565866 35.42534 34.99746 35.20285  -53.27 -168.64   20.74    9.38    9.94 2.7606e+07 8.7563e+07 7.87606 0.50896 0.32930  342.62   22347      233  7568489  7568489
 7565876 35.18313 35.25885 35.21099 -198.98  -76.40  198.39   10.77   13.45 3.8958e+07 1.6549e+08 8.83380 0.73650 0.36590  1163.1   54901      248  7568489  7568489
 7565881 35.21930 35.23061 35.19317 -191.44   45.02  104.39   12.09   20.19 3.1775e+07 5.5873e+08 8.25352 0.71766 0.26290   12028 3.0596e+05      180  7568489  7568489
 7565891 35.16654 35.20951 35.23579 -176.87   18.95  202.95   19.85   25.02 2.5169e+08 1.4958e+09 16.45211 1.70282 0.33930   79669 1.2285e+06     1942  7568489  7568489
 7565894 35.19611 35.12979 35.24170  -74.60 -152.74   88.09   13.36   14.09 4.331e+07 1.0231e+08 9.15070 0.66091 0.49870  461.96   27840      246  7568489  7568489
 7565897 35.31723 34.95176 35.20856  -22.87 -134.39   -3.98   11.45   12.72 4.5577e+07 1.1518e+08 9.30845 0.59603 0.27620     580   32911      549  7568489  7568489
 7565907 35.26323 35.22787 35.37610   33.69 -122.63  125.17   10.89   15.76 3.8958e+07 2.2986e+08 8.83380 0.63749 0.21310  2185.6   87305      244  7568489  7568489
 7565912 35.29123 35.11973 35.25166  -58.22   -7.52   68.34    9.67   11.62 2.3634e+07 7.4887e+07 7.47887 0.57448 0.23970  253.76   17920      205  7568489  7568489
 7565915 35.15514 35.20959 35.29586   -8.15   -1.84  216.58   10.04    9.94 2.0239e+07 8.7563e+07 7.10141 0.56436 0.26290  342.62   22347      129  7567854  7568489
 7565927 35.41837 35.18714 35.18120  -78.01   44.30  128.17   11.41   11.10 2.3746e+08 2.6465e+08 16.13803 1.76954 0.61490  2864.7 1.0653e+05     1746  7568489  7568489
 7565929 35.35883 35.21030 35.25134 -130.76 -141.99   96.64    8.66   10.95 3.3282e+07 9.7775e+07 8.38169 0.92142 0.43230  423.44   26114      312  7568489  7568489
 7565930 35.39517 35.17915 35.18217  -85.89 -124.15   98.40   10.83   14.77 5.9958e+07 4.2437e+08 10.19859 0.92949 0.47210  7092.8 2.0749e+05     1042  7568489  7568489
 7565951 35.13655 35.33215 35.41465 -138.68  -78.61  -25.15   16.61   16.60 5.8197e+08 6.2845e+08 21.75493 1.74278 0.85390   15074 3.6121e+05     4475  7568489  7568489
 7565954 35.26513 35.23696 35.45577 -154.80  -97.72   12.61    8.95    8.55 9.3239e+07 1.0969e+08 11.81549 2.02962 0.80080  528.06   30717      752  7568489  7568489
 7565955 35.32156 35.22079 35.45038 -138.10  -63.72   59.30   13.51   13.55 3.0225e+08 3.1338e+08 17.48592 1.76097 0.61490  3962.9 1.3524e+05     2638  7568489  7568489
 7565965 35.33597 35.20973 35.42259 -138.72  -51.42   80.20    8.09    8.64 7.3761e+07 7.5648e+07 10.92817 1.72694 0.81410  258.73   18177      572  7568489  7568489
 7565971 35.12735 35.11752 35.47894  -22.15 -161.58   10.04   10.83   13.84 6.8845e+07 2.7437e+08 10.67887 1.13800 0.39240  3070.1 1.1209e+05      718  7568489  7568489
 7565984 35.38846 35.24963 35.47928 -143.15 -142.05   28.95    8.23    8.29 6.4493e+07 6.7141e+07 10.44930 1.15214 0.76100  190.47   14511      520       -1       -1
 7565985 35.41411 35.18321 35.45576 -129.70  -91.07   70.26    8.46    8.86 7.4887e+07 7.6972e+07 10.98310 1.18173 0.88050  267.49   18628      577  7568489  7568489
 7566000 35.41594 35.21054 35.49766  -88.95  -45.86   55.07    9.11    8.83 6.8085e+07 9.0775e+07 10.63944 1.05938 0.81410  211.35   15665      662       -1       -1
 7566012 35.14620 35.23327 35.21932 -185.44   66.00  111.76    8.95   14.69 2.7042e+07 1.7014e+08 7.82113 0.67044 0.21310  1226.6   57090      504  7568489  7568489
 7566014 35.22993 35.25080 35.20085  -91.31  136.59   98.36    8.59   11.55 1.9859e+07 1.0194e+08 7.05634 0.79402 0.28950  458.79   27699      129  7568489  7568489
 7566016 35.16303 35.21244 35.18955    3.47  187.92  108.70   15.76   23.28 1.7549e+08 1.1825e+09 14.58873 1.67014 0.27620   50740 8.8172e+05     1134  7568489  7568489
 7566028 35.65748 35.10159 35.24893  -55.61  -43.18   98.64   10.96   11.30 2.2831e+08 2.3014e+08 15.92535 1.57072 0.93360  2157.4   86475     1538       -1       -1
 7566032 35.57717 35.05055 35.49262  -92.56 -118.35   56.13    9.59    9.48 1.6958e+08 1.731e+08 14.42535 1.86590 0.96020  1218.8   56824     1144       -1       -1
 7566038 35.60508 35.09994 35.38972 -112.07 -131.11   83.40   13.08   13.08 2.6225e+08 2.7648e+08 16.68028 1.77813 0.76100  2815.2 1.0517e+05     2427       -1       -1
 7566043 35.43600 35.23783 35.24946 -139.76 -176.32   56.75    8.43   11.42 2.269e+07 1.0875e+08 7.37746 0.58350 0.26290  519.37   30345      353  7568489  7568489
 7566049 35.65611 35.21382 35.23468  -70.72 -130.15   36.00   11.20   14.31 5.4085e+07 1.8113e+08 9.85493 0.79808 0.31610  1383.2   62364      330       -1       -1
 7566080 35.74559 34.94025 35.43873  -71.93 -115.44   56.57   10.86   10.86 2.6746e+08 2.6746e+08 16.78732 1.83431 1.00000  2923.5 1.0813e+05     1578       -1       -1
 7566081 35.74562 34.94955 35.42232  -60.31 -120.85   90.65    8.14    8.37 4.4451e+07 5.5986e+07 9.22958 1.41222 0.74770  93.215  8579.7      290       -1       -1
 7566089 35.73839 34.98427 35.45199  -70.51 -125.79   80.15   21.48   21.32 2.4535e+09 2.5887e+09 35.14648 5.63191 0.88050 2.0602e+05 2.4696e+06    16752       -1       -1
 7566108 35.81100 35.25292 35.33334  -32.08 -128.40   43.66    8.10    8.97 4.0662e+07 6.2986e+07 8.96056 1.01598 0.49870  182.01   14035      546       -1       -1
 7566119 35.65866 35.21049 35.41986 -104.32 -146.07   88.31    9.04    8.95 2.1423e+08 2.3817e+08 15.59296 3.37077 0.85390  1909.1   79040     2457       -1       -1
 7566123 35.73518 35.20528 35.37300  -84.00 -144.64  116.05   11.07   10.59 1.9521e+08 1.9535e+08 15.11549 1.98963 0.85390  1597.1   69319     1485       -1       -1
 7566128 35.08892 35.31275 35.13021  -82.89 -256.05   87.16   12.83   14.21 6.9592e+07 1.8915e+08 10.71831 0.71129 0.23970  1503.3   66302      606  7568489  7568489
 7566130 35.21887 35.26189 35.21970 -252.58 -261.04  125.44    8.50   10.90 2.6099e+07 9.6831e+07 7.72958 0.94661 0.36590  415.63   25758      213  7568489  7568489
 7566139 35.20641 35.39625 35.26610 -172.37 -110.71   75.08    8.63    8.70 6.0141e+07 6.7141e+07 10.20845 1.15851 0.73440  205.77   15359      674  7568489  7568489
 7566147 35.15923 35.22468 35.11845 -133.41 -160.63  184.78   10.94   11.26 4.5394e+07 1.0459e+08 9.29437 0.81629 0.28950  481.94   28721      735  7568489  7568489
 7566154 35.18585 35.31534 35.16710  -25.33 -131.15  171.57   14.67   16.31 9.1155e+07 2.1958e+08 11.72676 1.02081 0.23970  2001.7   81842      512  7568489  7568489
 7566159 35.08130 35.36045 35.18890  -69.78 -176.88   68.53    8.16   13.65 1.1725e+07 9.8535e+07 5.91972 0.39120 0.17660  429.79   26401      255  7568489  7568489
 7566168 35.16763 35.48204 35.16510 -144.10 -124.48   60.43    9.71    9.84 1.5732e+08 1.7634e+08 14.06761 1.73329 0.69460  1313.8   60048     1557  7568489  7568489
 7566182 35.44485 35.35076 35.18552  -77.61  -56.23   26.51   10.42    9.90 5.8437e+07 6.7324e+07 10.11127 0.90587 0.25000  206.84   15419      418  7568489  7568489
 7566218 35.48213 35.43583 35.07825   -2.81 -175.36   55.50    8.18    8.47 1.7394e+07 3.9338e+07 6.75211 0.27930 0.21310  73.722  7220.1      265       -1       -1
 7566246 35.42334 35.51007 35.16541  -71.81 -154.29   16.52   11.39   11.09 1.3466e+08 1.6676e+08 13.35634 1.08402 0.64140  1180.3   55495     1722       -1       -1
 7566254 35.50127 35.34955 35.15001  -72.51 -225.66   57.06    8.83   11.93 4.0282e+07 1.2066e+08 8.93239 1.28302 0.31610  634.12   35143      389       -1       -1
 7566255 35.52937 35.31001 35.18020  -76.31 -214.05   47.79   14.34   14.02 1.7535e+08 1.8493e+08 14.58310 1.57141 0.81410  1299.8   59575     3388       -1       -1
 7566274 35.27155 35.39708 35.30176   16.51 -115.13   73.59   12.26   15.23 6.1845e+07 2.1803e+08 10.30423 0.80126 0.28950  1974.7   81028      375  7568489  7568489
 7566292 35.14134 35.41900 35.32269   -5.49  -93.17   62.83    9.68   15.24 6.6e+07 5.7803e+08 10.53099 1.10168 0.48540   12838 3.2099e+05      837  7568489  7568489
 7566304 35.43254 35.29392 35.27242 -143.02  -29.46   71.01   11.62   11.72 2.2789e+08 2.3042e+08 15.91549 1.63372 0.92030  2195.9   87607     1550  7568489  7568489
 7566308 35.32206 35.33485 35.25669 -182.26  -57.64   99.34    8.47    8.55 9.8338e+07 1.0856e+08 12.02817 1.72317 0.88050  517.69   30273      778  7568489  7568489
 7566325 35.45441 35.38292 35.30928 -162.11 -154.53   39.45    9.35    8.70 6.9592e+07 7.1296e+07 10.71831 0.83720 0.73440  230.91   16718      567  7568489  7568489
 7566364 35.10763 35.36913 35.50818  -26.91 -173.60  141.53    8.61    9.30 4.1423e+07 6.5817e+07 9.01549 0.92075 0.77420  198.05   14933      351       -1       -1
 7566368 35.13168 35.35838 35.52645  -11.91 -150.59  143.58   17.77   20.29 6.8254e+08 1.4803e+09 22.94225 1.86021 0.84060   78092 1.2106e+06     8283       -1       -1
 7566374 35.15094 35.62628 35.17531  -31.84 -141.85   42.68    8.18    9.26 1.9859e+07 4.331e+07 7.05634 0.76603 0.22640  88.676  8270.5      135       -1       -1
 7566376 35.13608 35.58642 35.21956  -16.66 -170.54   44.25   23.06   24.37 8.5394e+08 1.6521e+09 24.72113 2.44571 0.57500   96422 1.4135e+06     8093       -1       -1
 7566378 35.30248 35.59608 35.23196  -16.94  -90.39   59.47   11.27   12.14 9.6648e+07 1.2879e+08 11.95775 1.60126 0.31610  718.66   38531      785       -1       -1
 7566381 35.25746 35.52925 35.21500  -18.85  -55.50   26.16   14.39   14.98 3.1662e+08 4.4521e+08 17.75915 1.78354 0.58830  7776.9 2.2203e+05     2822       -1       -1
 7566392 35.12493 35.24662 35.19770  200.28 -403.49 -171.80    9.23    8.84 7.5845e+07 8.9451e+07 11.02958 1.46152 0.74770  356.94   23030      706  7568489  7568489
 7566404 35.30551 35.18417 35.12077   95.40 -269.40 -208.12   10.19   14.41 1.0686e+08 3.1127e+08 12.36479 2.39651 0.30280  3911.8 1.3395e+05     1098  7568489  7568489
 7566407 35.23724 35.01015 35.02832   32.34 -248.24    0.50    8.97   10.95 4.1986e+07 1.2861e+08 9.05634 1.22304 0.54850   716.7   38454      443  7568489  7568489
 7566414 35.21106 34.91170 35.16044  203.29 -188.62  -52.10   10.65   10.26 1.3806e+08 1.4493e+08 13.46761 1.54840 0.85390  901.53   45521      963  7568489  7568489
 7566442 35.24566 35.23410 35.12585  124.73 -242.16 -163.74   11.26   18.12 5.4662e+07 4.8394e+08 9.88873 0.70585 0.31610  9127.7 2.4978e+05      346  7568489  7568489
 7566455 35.19506 35.23261 35.15372  168.54 -229.14  -45.64    9.19   15.62 1.3996e+07 1.9592e+08 6.27887 0.53021 0.20000  1608.2   69672       77  7568489  7568489
 7566473 35.37207 35.21894 35.02406  144.00 -173.39 -120.33    8.45   12.56 1.1499e+08 2.1831e+08 12.67042 1.98264 0.86720  1979.6   81176      888  7568489  7568489
 7566480 35.31066 35.05265 35.07446   46.55 -216.25  -14.26   19.88   31.52 3.5972e+08 2.0704e+09 18.53099 1.98760 0.31610 1.4872e+05 1.9436e+06     2706  7568489  7568489
 7566482 35.33541 35.21823 35.01765   65.28 -173.21   -8.70   13.41   18.82 7.9239e+07 6.3437e+08 11.19155 0.88664 0.30280   15348 3.6602e+05      584  7568489  7568489
 7566506 35.13373 35.17851 35.05107  270.65 -193.49  -70.29    8.14    7.74 7.3197e+07 7.962e+07 10.90000 1.96308 0.84060  285.44   19539      560  7568489  7568489
 7566516 35.47321 34.99155 35.13959   69.27 -225.70  -15.62   13.89   18.23 1.0554e+08 2.669e+08 12.31408 1.02909 0.22640  2911.7 1.0781e+05      824       -1       -1
 7566529 35.49818 35.13321 35.05173  100.36 -208.83  -41.10    8.48    9.51 4.4254e+07 7.1676e+07 9.21690 1.02998 0.33930  233.28   16844      456  7567032  7567032
 7566536 35.57780 35.12369 34.95321   42.66 -201.93  -25.34    9.25   10.24 3.4225e+07 7.1113e+07 8.46056 0.68516 0.35260  229.77   16658      289       -1       -1
 7566547 35.47490 35.11039 35.03687   88.83 -239.85 -100.93    8.68   10.03 3.2155e+07 7.1113e+07 8.28592 0.77775 0.27620  229.77   16658      218  7567032  7567032
 7566562 35.42865 35.15223 35.02261  222.22 -228.19  -46.71   12.13   14.53 2.9408e+08 5.6014e+08 17.32817 1.86442 0.86720   12086 3.0705e+05     3367  7567030  7568489
 7566565 35.60828 35.17275 35.05215   92.12 -251.37 -145.16    9.52   10.88 4.8423e+07 1.2349e+08 9.49718 0.90566 0.45880     663   36313      326       -1       -1
 7566576 35.57979 35.15193 35.13563   77.91 -177.58  -15.59   11.23   13.52 1.2331e+08 3.3211e+08 12.96901 1.58545 0.76100  4430.2 1.4679e+05     2347       -1       -1
 7566587 35.24044 34.94480 35.17577   75.98 -260.65 -157.06    8.51    8.66 6.6197e+07 7.4521e+07 10.54085 1.20172 0.64140  251.38   17796      580  7568489  7568489
 7566595 35.30451 35.14485 35.20821   95.39 -152.31 -148.37    9.58   10.70 1.3617e+07 5.5225e+07 6.22254 0.39919 0.17660   141.4   11656       90  7568489  7568489
 7566610 35.21277 35.19551 35.24377  281.02 -213.41 -168.58    9.21   21.74 2.4775e+07 5.2535e+08 7.59577 0.65240 0.20000   10686 2.8048e+05      139  7568489  7568489
 7566628 35.42262 35.13559 35.26620  125.16 -267.90  -70.33    8.34    9.28 1.8915e+07 4.6718e+07 6.94225 0.43322 0.44560  102.56  9204.2      154  7568489  7568489
 7566630 35.42352 35.15117 35.35662  105.69 -218.17  -23.92    8.42    9.57 2.4775e+07 5.5606e+07 7.59577 0.87283 0.36590  143.28   11770      259  7568489  7568489
 7566634 35.45699 35.16313 35.23469   27.68 -241.69  -81.19   11.31   14.93 3.8775e+07 2.2859e+08 8.81972 0.68010 0.28950  2162.5   86626      588  7568489  7568489
 7566636 35.46151 35.17237 35.08182   81.36 -224.73 -159.42   10.67   13.53 7.8859e+07 2.1338e+08 11.17465 1.17789 0.33930  1894.7   78600      755  7567032  7568489
 7566644 35.39075 35.22863 35.34800  147.42 -198.20  -32.31    9.17    8.51 1.607e+07 2.3451e+07 6.57606 0.37752 0.49870  27.306    3478      361  7568489  7568489
 7566652 35.21580 35.26639 35.55132  183.45 -240.93  -19.55    8.87    9.19 6.1662e+07 6.431e+07 10.29437 1.23093 0.88050  174.74   13620      428       -1       -1
 7566653 35.24932 35.22561 35.47258  203.27 -185.74  -79.38   13.05   12.74 1.9141e+08 1.9901e+08 15.01690 1.38592 0.70780  1657.4   71233     1200  7568489  7568489
 7566654 35.20558 35.27292 35.55851  196.41 -197.49    5.01    9.29   10.80 8.038e+07 8.9451e+07 11.24507 1.34839 0.47210   290.7   19803      642       -1       -1
 7566670 35.52656 35.15520 35.20473  185.99 -212.69  -23.25    8.94   10.20 4.7845e+07 1.1045e+08 9.45915 1.12923 0.56180  535.11   31018      430  7568489  7568489
 7566672 35.52432 35.16052 35.43966   69.27 -165.41   19.01    9.16   11.60 2.6662e+07 8.4535e+07 7.78451 0.93972 0.30280  320.24   21264      203       -1       -1
 7566683 35.40975 35.44207 34.96261   33.42 -174.62   -9.67   17.17   20.67 1.9845e+08 7.1e+08 15.19718 1.31000 0.35260   19053 4.2911e+05     1414       -1       -1
 7566693 35.30106 35.35349 35.06907   50.47 -148.18  -51.87   15.06   17.07 1.6887e+08 2.2746e+08 14.40282 1.51283 0.76100  2142.1   86024     1222  7568489  7568489
 7566731 35.65852 35.44059 35.14476   28.37 -221.35  -64.50   11.03   11.69 5.8437e+07 9.4746e+07 10.11127 1.10907 0.35260  398.62   24979      334  7566734  7566734
 7566732 35.66744 35.44525 35.13855   29.67 -221.57  -70.39    8.63    8.99 2.7042e+07 4.6521e+07 7.82113 0.56800 0.35260  101.73  9149.4      143  7566734  7566734
 7566734 35.66225 35.46323 35.14514   23.32 -221.51  -55.08   20.06   21.22 1.0315e+09 1.4859e+09 26.32817 2.62462 0.41900   78663 1.2171e+06     7885       -1       -1
 7566742 35.27065 35.28079 35.26185   54.86 -231.71 -233.98    8.21    8.64 2.5338e+07 4.1423e+07 7.65352 0.82093 0.61490  81.405  7766.2      266  7568489  7568489
 7566752 35.21370 35.34580 35.34356  101.70 -175.83  -25.38   12.22   16.19 4.5577e+07 3.7169e+08 9.30845 0.50132 0.31610  5499.3 1.7208e+05      350  7568489  7568489
 7566760 35.36854 35.28558 35.24932  170.96 -221.01 -141.88    9.08    9.89 2.893e+07 5.3718e+07 8.00000 0.76941 0.23970  134.09   11210      182  7568489  7568489
 7566787 35.28708 35.29882 35.27815  227.48 -323.92  -99.14    9.53    9.59 9.9479e+07 1.1348e+08 12.07324 0.59103 0.66800  563.63   32226      684  7568489  7568489
