# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
 7469431 35.15682 35.13032 35.21579  269.51  -27.62   -5.79   10.72   11.44 6.0704e+07 1.0363e+08 10.24085 0.97012 0.28950   473.5   28350      359  7473257  7473257
 7469432 35.19635 35.18787 35.15863  233.42 -117.69 -130.96   14.01   17.46 1.218e+08 4.9211e+08 12.91690 1.52429 0.37920  9425.9 2.5575e+05      726  7470576  7473257
 7469433 35.23004 35.22375 35.19569  292.40  -37.90 -110.95    9.31    9.94 1.3996e+07 6.2606e+07 6.27887 0.50666 0.32930  179.91   13915      110  7469450  7473257
 7469436 35.19124 35.12386 35.21532  282.39  -62.47    6.88    9.11    9.52 6.2225e+07 9.0394e+07 10.32535 1.83095 0.32930  364.21   23374      385  7473257  7473257
 7469444 35.15208 35.08624 34.88601   63.86  119.54   42.83    9.13    8.97 1.3296e+08 1.493e+08 13.30000 1.23987 0.97340  763.99   40304      934  7470746  7470746
 7469450 35.22834 35.22293 35.20125  153.53   82.52  -59.84   17.96   25.49 8.4155e+07 1.3082e+09 11.41972 0.81678 0.25000   61595 1.0168e+06      598  7473264  7473257
 7469459 35.02311 35.10039 35.38890   62.16 -114.78  -14.48    8.75    9.51 3.9901e+07 6.7901e+07 8.90423 1.22155 0.57500  210.26   15606      331  7473257  7473257
 7469463 35.00317 35.05931 35.35120   80.55    1.85  -27.43    8.64    9.64 5.7113e+07 9.3423e+07 10.03521 1.36295 0.50860  387.99   24487      370  7473257  7473257
 7469478 34.90915 35.14256 35.46448   52.96   -1.03  -70.03   17.43   17.27 8.3634e+08 8.3873e+08 24.54930 2.29756 0.98670   26093 5.4073e+05     4683       -1       -1
 7469487 35.22897 35.18914 35.23968   53.37   71.40 -177.43    8.76    8.40 1.7592e+07 2.4775e+07 6.77606 0.54080 0.85390  30.343  3758.4      125  7473264  7473257
 7469488 35.21731 35.21024 35.27194  232.19   56.95 -117.18   20.23   22.85 5.8521e+08 1.3383e+09 21.79437 1.94922 0.54850   64348 1.05e+06     3636  7473264  7473257
 7469489 35.09854 35.07493 35.31501   85.74 -100.58   -5.70    9.04   11.13 3.3099e+07 1.148e+08 8.36620 0.95486 0.37920  576.32   32758      291  7473257  7473257
 7469497 35.20839 35.03638 35.25838  134.02  -16.29   18.62    8.27   10.15 4.8986e+07 1.1007e+08 9.53380 1.11865 0.44560  531.58   30868      695  7468499  7473257
 7469499 35.15380 35.14461 35.28249   50.56  -70.87  -61.81    8.11    7.96 7.9437e+06 8.7e+06 5.19859 0.33375 0.89380  4.0685  857.57      101  7469526  7473257
 7469500 34.98473 35.32908 35.28893   70.01 -184.24   14.58   26.11   29.11 1.5282e+09 4.5704e+09 30.01549 3.60288 0.72110 6.8007e+05 5.9359e+06    15698  7473257  7473257
 7469511 35.04228 35.14790 35.28324  114.23  -20.27  -26.31    8.08    9.80 5.2394e+07 1.5169e+08 9.74930 1.61813 0.72110     984   48548      518  7473257  7473257
 7469516 35.24756 35.19176 35.36762   79.79  -57.40  -86.52    8.90   10.91 2.4775e+07 9.0211e+07 7.59577 0.73890 0.27620  362.79   23307      135  7473257  7473257
 7469519 35.19762 35.14804 35.29328   83.57  -63.61  -29.90   14.78   16.31 5.2761e+07 8.3972e+07 9.77324 0.57365 0.44560  316.15   21064      293  7473257  7473257
 7469526 35.14855 35.13459 35.28720  241.52  -56.89  -54.69   13.40   15.99 1.4944e+08 3.4986e+08 13.82676 1.81721 0.26290  4895.9 1.5799e+05      930  7473257  7473257
 7469538 35.27192 35.13277 35.24779   51.63  110.99  -34.13   13.14   14.34 1.7507e+08 3.2451e+08 14.57887 1.72333 0.52190  4237.5 1.4207e+05     1069  7473264  7473257
 7469546 35.01807 35.33808 35.18410  -83.38 -113.78  -52.28   13.37   15.26 1.0628e+08 3.1352e+08 12.34366 1.28373 0.35260  3966.3 1.3532e+05      658  7473257  7473257
 7469554 35.15725 35.24121 35.21654 -202.02  -44.18  -79.76   10.25   12.72 3.0451e+07 1.269e+08 8.13662 0.48823 0.25000  698.58   37736      251  7468889  7473257
 7469592 35.16528 35.30461 35.13462  -84.97  -57.37 -110.40    8.71    9.10 1.7394e+07 4.1606e+07 6.75211 0.51415 0.25000  82.098  7814.7      103  7473257  7473257
 7469610 35.07434 35.48106 35.08161  -11.50 -102.04  -12.42   12.95   14.90 1.3693e+08 2.9028e+08 13.43099 1.24593 0.56180  3421.1 1.2138e+05     1182       -1       -1
 7469624 35.18334 35.28755 35.25941 -134.59  -36.88 -179.53    8.65    8.80 4.2366e+07 6.6761e+07 9.08310 1.33590 0.45880  203.53   15237      423  7473257  7473257
 7469635 35.16203 35.20246 35.28659  -11.33  -72.31  -27.44    9.65   14.69 2.2887e+07 2.3493e+08 7.39718 0.60297 0.31610  2279.1   90036      235  7473257  7473257
 7469636 35.15199 35.27123 35.26834   46.71 -124.23 -154.30   12.48   17.91 5.693e+07 6.1507e+08 10.02394 0.85626 0.35260   14464 3.5041e+05      532  7473189  7473257
 7469639 35.21703 35.18630 35.35068   15.25  -93.68  -27.60   10.70   13.98 2.7986e+07 1.6324e+08 7.91127 0.48339 0.23970  1132.9   53848      250  7473257  7473257
 7469645 35.16332 35.40358 35.37176  -29.28    5.83  -83.97   10.46   11.24 8.0183e+07 1.1555e+08 11.23662 1.37608 0.52190  583.54   33059      501  7469719  7473257
 7469646 35.18642 35.34730 35.35241  -63.30  -68.17  -80.47    8.50    9.70 2.6282e+07 8.0563e+07 7.74789 0.59607 0.43230  291.97   19867      181  7473257  7473257
 7469647 35.22638 35.40694 35.30296  -34.02 -118.24   27.06    8.48   11.37 2.0803e+07 8.3028e+07 7.16620 0.62198 0.23970  309.36   20731      137  7473257  7473257
 7469649 35.23628 35.37769 35.33961   11.65   38.91  -86.87    9.30    9.01 7.5845e+07 9.7014e+07 11.02958 0.82805 0.69460  417.14   25827      609  7473257  7473257
 7469677 34.97875 35.35852 35.18217   31.28 -200.32   11.56   16.35   17.47 4.2268e+08 7.4479e+08 19.55493 1.95150 0.57500   20886 4.5909e+05     4517  7473257  7473257
 7469678 35.05758 35.34504 35.17455   38.85 -233.06   50.30   16.22   19.09 4.0718e+08 1.0759e+09 19.31268 2.38871 0.60160   42322 7.7162e+05     6217  7473257  7473257
 7469684 35.06210 35.50068 35.21141  -47.44 -115.81  -24.80   12.32   12.51 1.2123e+08 2.4169e+08 12.89577 1.06656 0.33930  2406.7   93716     1285       -1       -1
 7469685 35.15099 35.52837 35.24270  -44.41 -105.28  -47.21   10.12   12.16 6.6761e+07 2.1394e+08 10.57042 0.95312 0.43230  1904.3   78893      780       -1       -1
 7469687 35.11506 35.52149 35.26697  -50.50  -95.01  -33.98    8.36    9.22 4.5014e+07 1.1745e+08 9.26901 0.95404 0.65470  602.12   33830      620       -1       -1
 7469690 35.03110 35.30073 35.15592   80.81 -219.95   22.92    9.46   11.79 4.8986e+07 1.4789e+08 9.53380 1.25323 0.44560  937.19   46839      635  7473257  7473257
 7469719 35.15279 35.39472 35.33466   -9.75 -129.78 -178.52   29.01   29.34 3.9761e+09 4.2211e+09 41.27887 4.93668 0.89380 5.8382e+05 5.3069e+06    24403  7473257  7473257
 7469729 34.98585 35.29227 35.21392  108.32  -31.69  -25.37    9.16    8.61 6.0338e+07 8.5099e+07 10.21972 0.73749 0.62820  324.35   21464      668  7473257  7473257
 7469731 35.17913 35.25461 35.06434   30.70 -162.46  -68.06   16.28   24.51 2.9718e+08 1.2755e+09 17.38732 1.54942 0.39240   58675 9.811e+05     2440  7473257  7473257
 7469740 35.12661 35.21280 34.96444   44.44 -118.60  -92.24    9.83   10.54 5.5789e+07 1.0989e+08 9.95634 1.06903 0.54850  529.88   30795      537  7470746  7473257
 7469743 35.14924 35.22532 35.26025   95.98  -66.78 -125.33   10.67   21.40 1.8718e+07 4.4648e+08 6.91972 0.52194 0.18990  7819.4 2.2292e+05      127  7470576  7473257
 7469744 35.17590 35.31614 35.20810   47.98 -214.49  -74.24   14.31   17.78 1.2823e+08 6.0254e+08 13.13944 1.62083 0.40570   13903 3.4037e+05      863  7473257  7473257
 7469745 35.10628 35.33192 35.29013   43.46  -84.09  -56.84    9.19   10.86 3.0254e+07 1.3485e+08 8.11972 0.65457 0.36590  784.95   41114      517  7473257  7473257
 7469751 35.07183 35.28251 35.22818   24.58    2.50   17.56   10.19   11.46 4.6901e+07 1.8831e+08 9.39718 1.08950 0.36590  1490.4   65884      293  7473257  7473257
 7469763 35.26214 35.24511 35.26900  176.41  -74.51  -34.76   10.78   13.30 6.6577e+07 2.3296e+08 10.56056 1.03603 0.45880  2242.5   88971      609  7471380  7473257
 7469777 35.01600 35.30625 35.37623   84.28  -56.89 -141.04    8.43    8.40 1.1972e+08 1.201e+08 12.84225 2.06269 0.98670  628.45   34912      922  7473257  7473257
 7469786 35.12186 35.35921 35.21952  177.23  -97.74 -135.46   21.63   21.50 1.6211e+09 1.7507e+09 30.60845 4.54185 0.77420 1.0777e+05 1.534e+06    10470  7473257  7473257
 7469787 35.01046 35.19403 35.47279   28.82   -1.66 -106.97    9.01    9.08 1.4296e+08 1.4366e+08 13.62535 3.42370 0.88050  878.13   44649      959       -1       -1
 7469804 35.15172 35.23396 35.30649  109.33 -103.72 -139.69    8.12   10.41 1.8338e+07 7.9056e+07 6.87183 0.64116 0.37920  281.58   19344      105  7473257  7473257
 7469818 35.11577 35.27656 35.40638   73.81 -104.15  -38.44   10.82   16.56 3.669e+07 1.8577e+08 8.65915 0.75740 0.17660  1452.2   64635      220  7473257  7473257
 7469824 35.22162 35.29462 35.30546   42.37 -114.71  -30.20    8.22   10.47 1.7014e+07 7.6592e+07 6.70282 0.72261 0.35260  264.96   18498      208  7473286  7473257
 7469843 35.16234 35.25307 35.39739  211.91  -69.90  -90.33    9.14    9.49 1.0459e+08 1.4338e+08 12.27746 1.64433 0.89380  883.12   44836      839  7473257  7473257
 7469844 35.19032 35.22962 35.31146   55.72   68.43   43.83    8.96    9.91 2.8183e+07 8.0944e+07 7.92958 0.73955 0.32930  294.62   20000      523  7473257  7473257
 7469846 35.24108 35.24720 35.28527  124.83   60.62  -20.45   10.68   12.34 5.5408e+07 1.4141e+08 9.93380 0.88455 0.45880  859.95   43968      415  7471380  7473257
 7469850 35.05728 35.26756 35.58149  120.45 -108.80    4.81    8.09    8.64 5.1437e+07 1.0439e+08 9.69155 1.31728 0.54850   480.2   28644      499       -1       -1
 7469890 35.20339 34.85896 35.03490  -24.75   47.85  128.04   13.74   13.88 4.9915e+08 5.0437e+08 20.66901 3.10610 0.72110  9686.5 2.6094e+05     3079       -1       -1
 7469891 35.21386 34.97083 34.95994  -18.23  -33.21   51.51    9.82   10.87 6.3352e+07 1.6014e+08 10.38732 0.91081 0.35260  1091.9   52410      844       -1       -1
 7469902 35.25706 35.15331 35.16663 -205.44  -83.52   50.70    8.13   11.50 1.9099e+07 1.0383e+08 6.96479 0.73841 0.25000  475.23   28426      112  7473264  7473257
 7469906 35.21428 35.19613 35.19818 -267.23   43.97   58.91   10.89   13.30 4.0282e+07 1.4127e+08 8.93239 0.95431 0.35260   858.3   43906      256  7470576  7473257
 7469933 35.21682 34.98368 34.98900  -84.54   12.41  137.21    8.37    8.42 7.9803e+07 9.2296e+07 11.21831 2.42820 0.64140   286.7   19603     1005       -1       -1
 7469934 35.08655 35.01720 34.94317  -35.42   80.53   92.78    8.38    9.65 4.7465e+07 7.6592e+07 9.43521 1.08959 0.28950  105.73  9412.5      905  7470746  7470746
 7469946 35.15110 35.12406 35.03221   -7.71   33.25  170.60    8.44   14.15 1.4563e+07 1.4113e+08 6.36338 0.63892 0.18990  856.66   43844      130  7470746  7473257
 7469949 35.17517 35.00890 34.95689   -9.33  -19.60   51.74    8.51    8.98 2.269e+07 5.6549e+07 7.37746 0.68558 0.33930  147.99   12053      196       -1       -1
 7469957 35.26593 35.24007 34.92951  -73.46  -61.99  162.95    8.61    8.57 8.1704e+07 8.7944e+07 11.30704 1.88901 0.77420  345.49   22484      592  7473257  7473257
 7469958 35.16394 35.17938 35.05348 -103.11  -32.22  194.81    8.55    8.52 4.8986e+07 5.3338e+07 9.53380 0.64532 0.66800  132.27   11098      309  7470746  7473257
 7469990 35.11066 35.18930 35.10227  -32.35  -27.84   46.84    8.07    9.72 1.5507e+07 7.8479e+07 6.49859 0.47461 0.30280  277.64   19145       94  7473257  7473257
 7469991 35.15987 35.16648 35.08797    6.66  -64.76  139.97    8.86   10.17 2.8366e+07 8.738e+07 7.94648 0.67375 0.43230  341.25   22281      159  7473257  7473257
 7469992 35.11497 35.15462 35.11776 -109.24  -63.46   46.41   16.00   23.07 1.9859e+08 1.531e+09 15.20282 1.42027 0.43230   83308 1.2695e+06     1930  7473257  7473257
 7470010 35.14637 35.08828 35.03965  -63.15 -105.53  128.60   10.07   11.09 1.3485e+08 2.0535e+08 13.36197 2.55168 0.68130  1760.2   74457     1964  7470746  7473257
 7470019 35.10570 35.02182 35.15811  -13.55   22.82   61.69    8.93    9.03 4.6718e+07 6.0704e+07 9.38451 1.01079 0.61490  169.57   13322     1022  7470489  7473257
 7470026 35.02975 35.08594 35.15718  -62.56   -8.21   43.63    8.43    8.42 6.0901e+07 7.7732e+07 10.25211 1.71813 0.43230  272.59   18888      707  7473257  7473257
 7470028 35.09869 35.10797 35.09610  -10.84   37.11  212.79   10.80   11.44 6.5056e+07 1.0534e+08 10.48028 1.14293 0.26290  488.56   29011      439  7473257  7473257
 7470048 35.27656 35.20985 35.23552 -165.87 -103.02  199.95    9.89   10.14 5.693e+07 1.2577e+08 10.02394 1.38782 0.50860  686.72   37264      832  7471330  7473257
 7470063 35.17606 35.20539 35.19086  -39.17   65.58  128.39   13.36   13.83 7.7352e+07 9.362e+07 11.10282 0.93036 0.92030  389.57   24560      593  7470576  7473257
 7470065 35.06224 35.13607 34.94531  -56.84  -55.76  282.57    8.02   10.31 2.4958e+07 9.2099e+07 7.61549 0.91169 0.33930  30.775  3797.7      189  7470746  7470746
 7470071 35.09527 35.02601 34.86262  -56.31    2.76  198.76    9.12    9.46 4.8789e+07 9.3803e+07 9.52113 0.77193 0.50860  111.46  9785.3      574  7470746  7470746
 7470074 35.11214 35.18407 35.00530   11.30    0.45  244.68    9.28   12.20 2.8366e+07 1.593e+08 7.94648 0.81233 0.40570  1080.9   52020      225  7470746  7473257
 7470084 35.18063 35.11269 35.12100  -81.65  -98.66  173.75   14.95   15.82 3.4521e+08 6.4493e+08 18.27746 1.86692 0.72110   15842 3.7466e+05     4258  7473257  7473257
 7470091 35.19366 35.13928 35.20430  -10.54  -81.80  232.24   11.14   12.38 6.2028e+07 1.1763e+08 10.31549 1.25255 0.40570  603.92   33904      366  7473257  7473257
 7470094 35.20980 35.21321 35.18876  -12.81  -46.17  366.21    8.04   11.38 2.4394e+07 1.2463e+08 7.55775 0.81812 0.43230  674.81   36788      144  7470576  7473257
 7470095 35.21694 35.21323 35.22523  -64.02  -76.62  394.87    8.18    7.52 2.0803e+07 3.9521e+07 7.16620 0.90062 0.41900  74.382  7267.6      158  7470576  7473257
 7470098 35.12070 35.16786 34.92765  -49.79   75.29  105.05   14.15   15.59 1.0666e+08 2.6028e+08 12.35775 1.20300 0.28950  500.42   29527      674  7470746  7470746
 7470106 35.22220 35.18066 35.20444 -124.20  166.62  108.48    8.64   11.08 1.7394e+07 9.2859e+07 6.75211 0.43561 0.30280  383.51   24279      114  7470576  7473257
 7470109 35.18875 35.17918 35.22877  -21.90  210.53   50.48   12.03   11.39 8.5859e+07 1.4507e+08 11.49577 1.21376 0.48540  903.21   45584      559  7471054  7473257
 7470111 35.23051 34.84372 35.26169    6.31  -18.35  187.23    8.59    8.82 5.107e+07 9.1352e+07 9.66761 0.93691 0.76100  121.69   10438      384       -1       -1
 7470113 35.24846 34.82268 35.22296  -37.99  -67.38  148.03    9.96   10.24 1.6437e+08 1.6479e+08 14.27324 1.46918 0.96020  1147.9   54374     1189       -1       -1
 7470146 35.21076 35.20125 35.36269   21.49  -83.42  119.04   11.31   16.44 7.962e+07 4.3239e+08 11.20986 1.20155 0.36590  7352.7 2.1306e+05      595  7473257  7473257
 7470161 35.20393 35.15669 35.24965 -121.29   10.95  272.73    8.36    8.19 5.031e+07 7.0915e+07 9.61972 1.39707 0.74770  228.55   16593      390  7473264  7473257
 7470170 34.96651 34.95877 35.13227  133.37  -48.54   65.64    8.29    9.90 3.5183e+07 9.8535e+07 8.53803 1.20631 0.37920  429.79   26401      241       -1       -1
 7470200 35.03585 35.15845 34.82641   -9.48  -66.13  221.31    9.85   10.22 6.5634e+07 8.6423e+07 10.50986 1.18249 0.28950  196.99   14875      595  7470746  7470746
 7470201 35.01642 35.14085 34.85496   26.21  -21.03  190.87   12.14   16.90 7.5465e+07 3.7028e+08 11.01127 0.93217 0.28950  257.53   18115     1216  7470746  7470746
 7470216 35.02521 35.08593 35.14172   26.96 -116.68  138.66    8.15    8.28 4.8986e+07 7.338e+07 9.53380 1.05316 0.60160  244.05   17413      615  7473257  7473257
 7470217 35.02141 35.11448 35.18442   56.81  -89.99  140.63    9.15    9.56 6.5634e+07 8.5296e+07 10.50986 1.73069 0.57500  325.79   21535      594  7473257  7473257
 7470242 35.03501 34.99210 34.98576   73.22  -35.38   85.10    9.97   10.00 4.8042e+07 6.8648e+07 9.47183 0.67050 0.35260  214.72   15848      979       -1       -1
 7470247 35.17693 35.05534 34.86648   72.89   36.80   88.17   14.97   15.61 2.7296e+08 4.9366e+08 16.90141 1.42368 0.41900  9482.9 2.5689e+05     5143  7470746  7470746
 7470250 35.21845 34.98339 34.74004   70.38  -25.18   92.49    9.58   10.47 5.3338e+07 9.7972e+07 9.80845 1.00192 0.39240  425.08   26188      515       -1       -1
 7470251 35.30487 35.07993 34.81062   53.10   11.22  129.95   17.09   16.98 3.9394e+08 6.4127e+08 19.10141 1.98526 0.37920   15670 3.7166e+05     3453       -1       -1
 7470285 35.08632 35.16875 35.21146  185.37  -27.90  130.85   15.00   15.63 3.0394e+08 4.4042e+08 17.51972 2.43773 0.41900    7617 2.1866e+05     3266  7473257  7473257
 7470293 35.10921 34.87452 35.01582  161.73  -40.45  110.94   13.98   14.29 5.3592e+08 5.3845e+08 21.16620 5.43767 0.94690   11103 2.8847e+05     3271       -1       -1
 7470320 35.09545 35.08142 34.99286    8.90  -97.02    7.80   16.74   24.99 2.4592e+08 1.2032e+09 16.32394 1.68015 0.30280   52460 9.0358e+05     1921  7470746  7473257
 7470323 35.18883 35.06683 34.92817  102.05    9.59   53.30    9.00    9.47 3.1775e+07 1.0194e+08 8.25352 0.84322 0.53520  458.79   27699      536  7470371  7470746
 7470333 35.13218 35.08655 35.01714  125.66  -31.93  131.64   15.16   18.48 3.0577e+08 4.7296e+08 17.55493 2.34374 0.26290    8734 2.4181e+05     1773  7470746  7473257
 7470335 35.10473 35.12386 34.99407  110.21    1.56  128.77   10.45   10.25 2.9887e+07 8.038e+07 8.08592 0.52140 0.28950   290.7   19803      176  7470746  7473257
 7470341 35.04592 35.15901 34.91376   93.96   -0.89  182.65    9.10   10.89 2.5155e+07 8.662e+07 7.63521 0.62829 0.30280  31.243  3840.2      155  7470746  7470746
 7470351 35.19604 35.13397 34.97713   81.35  -18.34  148.49   12.49   13.61 2.0577e+08 3.2592e+08 15.38310 1.41329 0.66800  4272.9 1.4294e+05     1745  7470746  7473257
 7470355 35.06983 35.13014 34.97517  123.19   40.32  165.74    8.85    8.98 3.5746e+07 5.4845e+07 8.58310 0.54003 0.30280  139.54   11543      281  7470746  7473257
 7470358 35.15162 35.06752 34.92031  175.41   -4.09   53.29   13.56   17.33 2.0803e+08 4.9437e+08 15.43944 1.25614 0.27620  9508.9 2.5741e+05     1750  7470746  7470746
 7470363 35.14477 34.98031 34.99146  148.12  -21.56   80.55    8.85    9.27 5.1634e+07 9.8535e+07 9.70282 1.09070 0.50860  429.79   26401      418       -1       -1
 7470371 35.19687 35.07818 34.91666   35.06  -64.65  -29.88   18.60   25.42 4.0155e+08 2.1648e+09 19.22394 2.12968 0.37920 1.62e+05 2.0697e+06     3955  7470746  7470746
 7470372 35.21285 35.13554 34.97048   51.39  -69.93   21.60    9.19   11.00 1.7592e+07 8.7944e+07 6.77606 0.53021 0.31610  345.49   22484      282  7471947  7473257
 7470374 35.15110 35.18111 34.95469   81.59    6.92   88.29   10.22    9.75 5.107e+07 7.3563e+07 9.66761 0.89539 0.56180  245.22   17474      589  7470746  7473257
 7470387 35.22790 35.18407 35.05570  169.13   33.06  109.98   11.44   12.19 8.5859e+07 1.6042e+08 11.49577 1.13833 0.45880  1095.6   52541      613  7473257  7473257
 7470404 35.16627 35.08832 35.04289   68.73    3.25  155.29   16.21   17.00 4.0944e+08 5.9465e+08 19.34930 2.78318 0.57500   13556 3.3409e+05     5068  7470746  7473257
 7470413 35.07982 35.08580 35.12599   51.72   50.82   60.26   18.62   19.61 5.5099e+08 8.2662e+08 21.36056 2.70496 0.53520   25514 5.3188e+05     3079  7473257  7473257
 7470418 35.14949 35.09461 35.18031   49.89  -98.61  186.51   10.06   10.93 4.8042e+07 1.2672e+08 9.47183 0.83631 0.37920  696.64   37659      418  7473257  7473257
 7470423 35.09446 34.97535 35.12565  189.71  -20.25   96.90   10.32   10.32 1.6056e+08 1.6056e+08 14.16338 2.25278 1.00000  1097.5   52606     1143  7473257  7473257
 7470426 35.15766 35.09549 35.18720  137.93   43.44  144.31   10.26   10.27 6.3732e+07 1.0213e+08 10.40845 1.11199 0.37920  460.37   27770      389  7473257  7473257
 7470441 35.26656 35.05475 35.12101   67.08 -109.50  117.17    9.88   12.28 2.0423e+07 8.9268e+07 7.12254 0.47508 0.20000  355.54   22964      112  7473257  7473257
 7470442 35.27603 35.07308 35.08600   58.56  -89.14   44.86   12.62   34.61 8.3028e+07 2.2056e+09 11.36761 1.33729 0.22640 1.6792e+05 2.125e+06      571  7473257  7473257
 7470458 35.17893 35.16310 35.17190   29.60  -31.00  208.08   10.32   10.95 4.0479e+07 7.6408e+07 8.94648 0.83267 0.76100  263.75   18436      387  7470576  7473257
 7470472 35.18708 35.19808 35.15562  152.98  -12.44  183.31   10.00   13.08 4.0282e+07 1.5493e+08 8.93239 1.02423 0.47210  1024.7   50019      392  7468327  7473257
 7470475 35.13741 35.13385 35.21203  -45.00   30.86   37.79   12.92   16.63 1.1121e+08 3.9056e+08 12.53099 1.73492 0.26290  6047.9 1.8455e+05     1342  7473257  7473257
 7470476 35.11523 35.20604 35.15244   15.27  103.23  182.60    8.83    8.81 5.0493e+07 8.0944e+07 9.63099 0.89736 0.57500  294.62   20000      383  7473257  7473257
 7470478 35.07528 35.08590 35.15523   91.17   46.58   35.00   13.50   13.96 1.8549e+08 4.2817e+08 14.86197 1.27197 0.41900  7215.4 2.1012e+05     1663  7473257  7473257
 7470485 35.03620 34.98158 35.16737  147.14  -14.94   53.04   12.16   14.78 2.0704e+08 5.3451e+08 15.41690 2.10001 0.43230   11047 2.874e+05     1701  7473257  7473257
 7470489 35.11424 35.01592 35.16815  141.98   24.41   42.36   22.60   24.25 1.1307e+09 1.662e+09 27.14648 2.59983 0.52190   97530 1.4254e+06     7888  7473257  7473257
 7470491 35.19297 35.08477 35.14627  138.59   75.06   64.18    9.84   11.79 7.8676e+07 1.2275e+08 11.16479 1.64500 0.37920  655.32   36003      704  7473257  7473257
 7470494 35.21214 35.11206 35.15487  152.49  103.12   72.92    8.16    8.68 2.5535e+07 4.7845e+07 7.67324 0.73261 0.26290  107.36  9519.2      272  7468351  7473257
 7470497 35.26028 35.22003 35.19317  146.72  189.79   52.72    8.09    7.26 2.1563e+07 3.9155e+07 7.25211 0.53500 0.45880  73.065  7172.7      154  7468170  7473257
 7470499 35.02954 35.12073 34.88503   29.43  -79.94  241.23   14.54   15.06 3.2944e+08 3.8169e+08 17.99718 2.43845 0.54850  4361.9 1.4512e+05     2105  7470697  7470746
 7470501 35.16910 35.12921 35.01341   19.87  -71.39  217.94    8.22    8.98 1.7211e+07 5.5042e+07 6.72817 0.44529 0.26290  140.51   11602      115  7470746  7473257
 7470502 35.07331 35.22076 34.96141   33.25  -23.23  244.86   10.34   12.30 6.393e+07 2.1408e+08 10.41831 1.16460 0.45880  1906.7   78966      479  7470746  7473257
 7470515 35.20031 35.16366 35.13861  179.20   -8.13  218.87   11.84   12.53 1.1858e+08 1.9634e+08 12.80141 1.56647 0.45880  1614.8   69884      840  7473257  7473257
 7470552 35.17482 35.16087 35.28572  112.19   23.72  130.20   10.19   10.59 3.0634e+07 9.1915e+07 8.15352 0.62625 0.35260  376.07   23932      200  7473257  7473257
 7470556 35.25266 35.02275 35.35231   51.19   41.21  110.93   11.20   11.43 1.8873e+08 2.0239e+08 14.94648 1.60156 0.82740  1711.8   72947     1344  7473257  7473257
 7470557 35.18597 35.18555 35.32387   95.36  -79.48   53.04   16.73   25.41 1.6042e+08 2.0141e+09 14.15775 1.43272 0.36590 1.4105e+05 1.8694e+06     1585  7473257  7473257
 7470559 35.11656 35.13682 35.21218  -77.28  -66.89  129.63   21.13   23.77 5.1296e+08 1.0714e+09 20.85775 1.96975 0.36590   41982 7.6706e+05     5619  7473257  7473257
 7470576 35.16894 35.19870 35.21144  235.91 -165.66  236.46   55.60   59.37 1.3239e+10 2.1986e+10 61.64366 7.65545 0.62820 1.3805e+07 5.3489e+07    86096  7473264  7473257
 7470587 35.01775 35.21897 34.98775   -0.32  -61.65  147.65    8.47    8.07 3.007e+07 4.2169e+07 8.10282 0.99714 0.28950  84.245  7964.5      455  7470746  7473257
 7470598 34.97439 35.22046 35.20187  -25.42 -127.64   67.11   16.61   19.44 3.1986e+08 6.5155e+08 17.81972 1.58061 0.32930   16156 3.801e+05     2542  7473257  7473257
 7470612 35.23959 35.24642 35.17146 -182.66  -82.68  189.85    9.55    9.98 3.1775e+07 7.0352e+07 8.25352 0.74071 0.50860  225.08   16407      222  7473264  7473257
 7470634 35.15779 35.24870 35.06186  -26.26   23.35  225.10    8.06    8.28 4.3127e+07 5.8817e+07 9.13803 1.10261 0.50860  159.59   12741      333  7473257  7473257
 7470650 35.05510 35.07503 34.90159   28.35  -92.00  175.62    8.18    9.38 1.8338e+07 5.031e+07 6.87183 0.55878 0.31610  17.029  2457.7      109  7470746  7470746
 7470651 35.07339 35.09065 34.85934   16.05   17.29  100.21    9.22   21.46 1.7972e+07 6.4282e+08 6.82535 0.60298 0.23970  16.382  2388.7      102  7470746  7470746
 7470655 35.10696 35.09780 34.83968  -36.33  -33.49  152.94   13.01   18.11 7.338e+07 2.8873e+08 10.90845 1.11911 0.17660  244.05   17413      467  7470746  7470746
 7470656 35.14685 35.04923 34.82458   13.52    9.58  196.39   13.45   17.60 1.3617e+08 6.9028e+08 13.40563 1.35423 0.37920  799.81   41685     1061  7470746  7470746
 7470660 35.11459 35.03282 34.87476   38.68   -6.45  165.80    9.13    9.90 2.3268e+07 7.2239e+07 7.43803 0.46815 0.31610  26.898  3439.7      136  7470746  7470746
 7470674 35.05120 35.14848 34.91493    6.64  -37.83  113.93    9.81   16.47 2.7239e+07 3.6394e+08 7.83944 0.68460 0.30280  36.403    4297      204  7470746  7470746
 7470677 35.06342 35.12786 34.88632   -0.64   70.18  109.39    9.60   10.38 6.9592e+07 1.3144e+08 10.71831 1.78288 0.36590  220.43   16157      452  7470746  7470746
 7470681 35.05790 35.18041 34.84780    9.05   -0.66  197.03    8.28   12.41 1.6451e+07 1.3466e+08 6.62817 0.54539 0.25000  13.824  2108.3      164  7469078  7470746
